datetime,temp,humidity,windspeed,sealevelpressure,cloudcover,humidity_roll1h,cloudcover_roll1h,rain_next_1h,precip,windspeed_kph,precip_mm_per_hour,wind_baseline,cloud_baseline,precip_baseline
2016-06-25 11:15:00,90.2,62.05,2.2,1009.7,80.0,63.775,58.025,1,0.236,3.5405480000000003,1.4986,Light Winds,Mostly Cloudy,Moderate Rains
2016-06-27 14:15:00,83.9,76.73,4.5,1008.2,100.0,91.27375,100.0,1,0.276,7.24203,1.7526000000000002,Light Winds,Overcast,Moderate Rains
2016-06-29 20:15:00,81.2,85.24,6.7,1012.7,100.0,82.855,99.85,1,0.118,10.782578,0.7493,Light Winds,Overcast,Moderate Rains
2016-06-30 8:15:00,79.1,92.57,2.2,1012.6,100.0,97.21375,97.225,1,0.197,3.5405480000000003,1.25095,Light Winds,Overcast,Moderate Rains
2016-06-30 11:15:00,83.6,81.39,2.2,1012.2,100.0,86.08125,99.85,1,0.157,3.5405480000000003,0.99695,Light Winds,Overcast,Moderate Rains
2016-07-02 17:15:00,83.4,78.06,2.2,1008.6,90.0,76.55625,88.5,1,0.229,3.5405480000000003,1.45415,Light Winds,Overcast,Moderate Rains
2016-07-03 14:15:00,82.1,89.95,2.2,1009.7,100.0,84.0775,91.675,1,0.197,3.5405480000000003,1.25095,Light Winds,Overcast,Moderate Rains
2016-07-03 17:15:00,79.4,89.86,2.2,1009.5,100.0,93.58,99.85,1,0.158,3.5405480000000003,1.0032999999999999,Light Winds,Overcast,Moderate Rains
2016-07-04 20:15:00,80.3,85.19,2.2,1007.3,90.0,90.575,97.5,1,0.119,3.5405480000000003,0.7556499999999999,Light Winds,Overcast,Moderate Rains
2016-07-05 14:15:00,84.5,78.61,5.9,1006.1,100.0,72.3625,91.45,1,0.157,9.495106,0.99695,Light Winds,Overcast,Moderate Rains
2016-07-06 2:15:00,77.1,91.96,2.2,1005.9,80.0,94.8925,58.025,1,0.142,3.5405480000000003,0.9016999999999998,Light Winds,Mostly Cloudy,Moderate Rains
